category,query_id,avg_runtime_ms,avg_runtime_after,speedup,improvement_ms,improvement_pct,improved
two_table_joins,Q030,66.0379,67.3632,0.9803260533941378,-1.3253000000000128,-2.006877868617889,0
two_table_joins,Q031,66.6219,45.1579,1.4753099679125912,21.464,32.217634141325895,1
two_table_joins,Q032,65.992,72.0057,0.9164830006513374,-6.0137,-9.112771244999394,0
two_table_joins,Q033,45.748,82.3184,0.5557445237030846,-36.5704,-79.93879513858529,0
two_table_joins,Q034,56.2029,19.1532,2.934386943173987,37.0497,65.9213314615438,1
two_table_joins,Q035,59.9506,78.443,0.7642568489221473,-18.492399999999996,-30.846063258749695,0
two_table_joins,Q036,172.0566,162.0443,1.0617874247967996,10.01230000000001,5.819189731751069,1
two_table_joins,Q037,423.3307,409.7608,1.0331166378042993,13.569899999999961,3.205508128751343,0
two_table_joins,Q038,44.4717,42.4339,1.0480229250669866,2.037799999999997,4.582239941355957,0
two_table_joins,Q039,50.1591,70.3266,0.7132308401088635,-20.167499999999997,-40.20706113147963,0
two_table_joins,Q040,185.9943,182.561,1.0188063167927432,3.4333000000000027,1.8459167834713228,0
two_table_joins,Q041,1049.5401,1051.3944,0.9982363421376412,-1.8542999999999665,-0.176677384694493,0
two_table_joins,Q042,186.0033,151.9801,1.2238661508973872,34.0232,18.291718480263523,1
two_table_joins,Q043,1038.7526,1030.9082,1.0076092129250693,7.8443999999999505,0.7551750050974554,0
two_table_joins,Q044,145.1422,146.232,0.9925474588325401,-1.0897999999999968,-0.7508498562099767,0
two_table_joins,Q045,108.7411,97.63,1.1138082556591213,11.111100000000008,10.21793967506307,1
two_table_joins,Q046,120.3161,174.729,0.6885868974240109,-54.41290000000001,-45.22495326893076,0
two_table_joins,Q047,76.1276,138.4715,0.549770891483085,-62.34389999999999,-81.8939517336682,0
two_table_joins,Q048,0.3741,0.42,0.8907142857142857,-0.045899999999999996,-12.269446672012831,0
two_table_joins,Q049,0.3402,0.4082,0.8334149926506614,-0.068,-19.988242210464435,0
two_table_joins,Q050,0.8958,0.9176,0.9762423714036618,-0.02179999999999993,-2.4335789238669268,0
